,Feature,Importance
2629,ZNF101,0.0
2617,IFI44L,0.0
2611,MRE11A,0.0
2612,CCP110,0.0
2613,SLC24A1,0.0
2614,GZMK,0.0
2615,SNRPG,0.0
2616,SRPR,0.0
2619,NBPF10,0.0
2627,LILRA4,0.0
2620,IL17RA,0.0
2621,TCF3,0.0
2622,CDC7,0.0
2623,SYTL1,0.0
2624,SNURF,0.0
2626,C3orf58,0.0
2648,ATG2A,0.0
2651,SRP19,0.0
2528,SLC35E3,0.0
2652,LYST,0.0
2674,COX7A2,0.0
2676,HS3ST3A1,0.0
2678,C1orf131,0.0
2679,AGPAT6,0.0
2680,BTF3L4,0.0
2681,NIPAL3,0.0
2682,ATP5J2-PTCD1,0.0
2683,CD68,0.0
2684,CCS,0.0
2685,RAB18,0.0
2686,ANXA4,0.0
2687,UBE2V2,0.0
2688,SGOL2,0.0
2689,NPC1,0.0
2691,TSPAN5,0.0
2673,ZDHHC12,0.0
2671,CLIC3,0.0
2670,SYNGR1,0.0
2661,TTLL5,0.0
2653,PFAS,0.0
2654,FBXO10,0.0
2655,CDKN1B,0.0
2656,PIDD,0.0
2657,HIST1H2AM,0.0
2658,ADD3,0.0
2662,IFT80,0.0
2669,COX5B,0.0
2663,SCPEP1,0.0
2664,KCNJ2,0.0
2665,ACTN1,0.0
2666,CCDC41,0.0
2667,C19orf55,0.0
2668,HPS1,0.0
2610,CUTC,0.0
2609,USP1,0.0
2608,WBP2,0.0
2607,L3MBTL2,0.0
2549,AKR1B1,0.0
2551,DRG1,0.0
2552,ATP5F1,0.0
2553,OVCA2,0.0
2554,C5orf22,0.0
2555,KLF9,0.0
2556,CD200,0.0
2557,DUSP5,0.0
2559,CA5B,0.0
2560,NUFIP2,0.0
2561,TTC1,0.0
2562,ZNF121,0.0
2565,G6PD,0.0
2566,SPRED2,0.0
2567,MYBBP1A,0.0
2548,SPDL1,0.0
2547,KRI1,0.0
2546,ZNF687,0.0
2535,C22orf46,0.0
2529,CDKAL1,0.0
2530,ADC,0.0
2531,DUSP23,0.0
2532,CSNK1G3,0.0
2533,WARS2,0.0
2534,OCLN,0.0
2536,RBM19,0.0
2545,KIF3B,0.0
2538,CMC1,0.0
2539,FAM92A1,0.0
2540,TIMM44,0.0
2541,TAF9,0.0
2543,PAAF1,0.0
2544,CCDC28B,0.0
2569,MFSD2B,0.0
2570,AK1,0.0
2571,PPP2R2D,0.0
2598,LGMN,0.0
2592,NME7,0.0
2593,PIKFYVE,0.0
2594,ARMC7,0.0
2595,CCR5,0.0
2596,LY75-CD302,0.0
2597,CDCA2,0.0
2599,ADA,0.0
2590,GM2A,0.0
2600,CBFB,0.0
2601,LRRC37A2,0.0
2602,ELP3,0.0
2604,PPIE,0.0
2605,SLC12A6,0.0
2606,AAAS,0.0
2591,TRBV7-1,0.0
2588,KIF22,0.0
2572,ATP5SL,0.0
2579,HIST1H3H,0.0
2573,MCM5,0.0
2574,DICER1,0.0
2575,TMPO,0.0
2576,C12orf76,0.0
2577,ENTPD4,0.0
2578,CCDC157,0.0
2580,NEIL1,0.0
2587,TNFSF4,0.0
2581,IGBP1,0.0
2582,WDR65,0.0
2583,C1orf112,0.0
2584,RAB33A,0.0
2585,NUDT9,0.0
2586,KIAA0825,0.0
2362,FEM1A,0.0
2361,KIF20B,0.0
2360,SNRPA,0.0
2146,CCNYL1,0.0
2129,LAYN,0.0
2130,TRGV8,0.0
2131,TTYH2,0.0
2132,SEPSECS,0.0
2133,TMEM123,0.0
2134,FLI1,0.0
2135,DNTTIP2,0.0
2136,DNMT3A,0.0
2137,WDR27,0.0
2138,PCGF6,0.0
2139,ZNF79,0.0
2140,ZNF524,0.0
2141,KPNA2,0.0
2142,RNASEH2A,0.0
2144,POLE4,0.0
2128,CCDC107,0.0
2126,RBBP8,0.0
2125,NDUFB4,0.0
2115,FKBP1C,0.0
2107,RBM3,0.0
2109,MUM1,0.0
2110,CD79A,0.0
2111,KIAA1033,0.0
2113,C21orf58,0.0
2114,TRAPPC2L,0.0
2116,METTL3,0.0
2124,ZW10,0.0
2117,SKAP2,0.0
2119,SLC25A3,0.0
2120,ARFGEF2,0.0
2121,NFKB1,0.0
2122,C3orf17,0.0
2123,GHDC,0.0
2145,DCUN1D2,0.0
2147,SMG9,0.0
2190,EPOR,0.0
2148,GNB1,0.0
2170,ARHGAP19,0.0
2171,NDUFA6,0.0
2172,VWA5A,0.0
2173,ASTE1,0.0
2174,ELMOD3,0.0
2175,KM-PA-2,0.0
2178,BLM,0.0
2179,TLR6,0.0
2181,TRGV5,0.0
2182,SLFN13,0.0
2183,PSTPIP1,0.0
2184,PAFAH1B1,0.0
2185,ASB7,0.0
2186,NDUFB9,0.0
2188,RIPK3,0.0
2169,TUBB2A,0.0
2168,TAPBPL,0.0
2167,KIAA0125,0.0
2157,WDR48,0.0
2149,HSPB1,0.0
2150,DPM2,0.0
2151,XPNPEP3,0.0
2152,TMEM259,0.0
2155,SIRT2,0.0
2156,MGRN1,0.0
2158,SCFD1,0.0
2166,EXOC2,0.0
2160,PCNP,0.0
2161,CNOT6L,0.0
2162,SMIM4,0.0
2163,C6orf226,0.0
2164,SLC25A40,0.0
2165,SWAP70,0.0
2106,KIAA0556,0.0
2104,NDST1,0.0
2103,GPX3,0.0
2102,EIF5A2,0.0
2045,EARS2,0.0
2046,FARS2,0.0
2047,RGS10,0.0
2048,CCNE2,0.0
2049,SFXN1,0.0
2050,LRRC28,0.0
2051,UBE3B,0.0
2052,SMIM18,0.0
2053,ZFP64,0.0
2054,KHSRP,0.0
2055,RAD9A,0.0
2056,PHF19,0.0
2057,FAM21D,0.0
2058,LPXN,0.0
2059,ZNF827,0.0
2044,RAD52,0.0
2043,MAP1LC3B2,0.0
2042,RNF157,0.0
2031,RFC4,0.0
2025,CAPRIN1,0.0
2026,FUNDC2,0.0
2027,WEE1,0.0
2028,RECK,0.0
2029,SPG21,0.0
2030,SLC50A1,0.0
2032,MAN1A1,0.0
2040,CD101,0.0
2033,FHIT,0.0
2034,SURF2,0.0
2035,CLSPN,0.0
2036,ZBTB7B,0.0
2038,ADPRM,0.0
2039,POLR2J,0.0
2060,ARID3A,0.0
2061,NT5C,0.0
2062,DHX38,0.0
2093,DENND4C,0.0
2085,B3GALTL,0.0
2086,COG6,0.0
2087,RNF26,0.0
2088,SLC33A1,0.0
2090,TCEANC,0.0
2092,RAB2B,0.0
2094,SIGLEC14,0.0
2082,TBCCD1,0.0
2095,ZNF226,0.0
2096,MDP1,0.0
2097,CKAP4,0.0
2099,MARCKS,0.0
2100,UEVLD,0.0
2101,LY75,0.0
2084,SESN1,0.0
2081,DHRS4L2,0.0
2065,STK19,0.0
2072,STT3A,0.0
2066,GPD1L,0.0
2067,SMCHD1,0.0
2068,RRM1,0.0
2069,DDX47,0.0
2070,DAAM1,0.0
2071,ZNF677,0.0
2073,GNAI2,0.0
2080,DFFA,0.0
2074,CD47,0.0
2075,ARID4B,0.0
2076,PMF1,0.0
2077,TRAV8-6,0.0
2078,HIST1H1B,0.0
2079,ATXN2L,0.0
2189,TMX4,0.0
2191,LTN1,0.0
2359,UHRF2,0.0
2316,MKL2,0.0
2298,CHRAC1,0.0
2299,ECE1,0.0
2300,FOXK1,0.0
2301,ATP5S,0.0
2303,CBWD5,0.0
2304,TRNAU1AP,0.0
2306,TSPAN31,0.0
2307,WDR92,0.0
2308,SNX20,0.0
2309,IVD,0.0
2310,TCF20,0.0
2311,FAM192A,0.0
2312,KHDRBS1,0.0
2313,SERAC1,0.0
2314,ABHD16B,0.0
2297,RAB6A,0.0
2296,KLHL3,0.0
2295,POLR2B,0.0
2285,ZNF746,0.0
2278,TAF4,0.0
2280,SERHL2,0.0
2281,MAP3K7CL,0.0
2282,STT3B,0.0
2283,TRIM14,0.0
2284,CLTB,0.0
2286,NSFL1C,0.0
2294,SMAD2,0.0
2287,DHRSX,0.0
2288,MED15,0.0
2289,PHF20L1,0.0
2290,MEF2BNB,0.0
2292,RAB33B,0.0
2293,AP1AR,0.0
2315,SLC16A7,0.0
2317,IFFO1,0.0
2192,DCTPP1,0.0
2318,SAMD10,0.0
2339,TMEM30A,0.0
2340,CDYL,0.0
2342,ERO1LB,0.0
2344,BIRC3,0.0
2345,PPP1R16A,0.0
2346,VCAM1,0.0
2348,ATP5L,0.0
2349,PMF1-BGLAP,0.0
2351,NELFA,0.0
2352,NFATC2IP,0.0
2353,S100A4,0.0
2354,SPATA20,0.0
2355,INO80B,0.0
2356,FRMD8,0.0
2357,C10orf118,0.0
2337,SGSM2,0.0
2336,CNOT11,0.0
2335,SNX10,0.0
2325,ZNF407,0.0
2319,LGALS9,0.0
2320,SCML1,0.0
2321,MYO9B,0.0
2322,ZNF106,0.0
2323,P2RX5-TAX1BP3,0.0
2324,SRP9,0.0
2326,KIAA0226L,0.0
2334,RHBDD2,0.0
2327,ANK3,0.0
2328,CCDC104,0.0
2329,C1orf174,0.0
2330,FGFR1OP,0.0
2331,CD274,0.0
2333,C21orf2,0.0
2277,SLC31A1,0.0
2276,CNNM2,0.0
2275,ETS2,0.0
2274,ATP6AP2,0.0
2218,EFHD2,0.0
2219,PSMD3,0.0
2220,STK35,0.0
2221,RNF122,0.0
2222,C14orf166,0.0
2223,C4orf32,0.0
2224,KTI12,0.0
2225,WDR47,0.0
2226,CRCP,0.0
2227,PNISR,0.0
2228,SYNC,0.0
2229,DCUN1D1,0.0
2230,USP9Y,0.0
2231,RP9,0.0
2232,ARID5B,0.0
2215,EGLN2,0.0
2214,NPIPB8,0.0
2211,FAM126A,0.0
2199,PTCD3,0.0
2193,PCED1A,0.0
2194,C9orf114,0.0
2195,CCDC141,0.0
2196,HS6ST1,0.0
2197,C18orf21,0.0
2198,DUSP18,0.0
2200,CXCL2,0.0
2210,TSPAN13,0.0
2202,ALG8,0.0
2203,SLIRP,0.0
2204,PCBP1,0.0
2207,PLCD1,0.0
2208,RALGPS1,0.0
2209,C11orf21,0.0
2233,SFSWAP,0.0
2234,UVSSA,0.0
2235,TBL2,0.0
2265,DDTL,0.0
2257,TRIB2,0.0
2259,TMEM212,0.0
2261,ATP5G1,0.0
2262,GMCL1,0.0
2263,ANKRD49,0.0
2264,R3HDM1,0.0
2266,KLHL9,0.0
2255,GSTM1,0.0
2267,XPO1,0.0
2268,PGS1,0.0
2269,ATP2A3,0.0
2270,NSMAF,0.0
2271,GNPDA1,0.0
2273,TRAV29DV5,0.0
2256,HNRNPUL2-BSCL2,0.0
2254,AD000671.6,0.0
2236,C2orf42,0.0
2245,AKAP11,0.0
2237,HLA-DMA,0.0
2238,GSDMB,0.0
2240,SMC5,0.0
2241,ACADS,0.0
2243,DAGLB,0.0
2244,TRMT61B,0.0
2246,HNRNPM,0.0
2253,DDB1,0.0
2247,LY86,0.0
2248,CCHCR1,0.0
2249,CLEC12A,0.0
2250,HAUS4,0.0
2251,ULK1,0.0
2252,VASH1,0.0
1361,SIT1,0.0
1360,APOE,0.0
1358,DHRS4,0.0
475,DEF8,0.0
456,RHEB,0.0
457,HERC5,0.0
458,CLN3,0.0
459,ZFYVE20,0.0
460,DESI1,0.0
461,PSME2,0.0
463,GNB1L,0.0
464,RCC2,0.0
465,SOX4,0.0
467,ZNF100,0.0
468,SAP30L,0.0
469,SRP14,0.0
470,ZNF841,0.0
472,HIST2H2BF,0.0
473,OSBPL8,0.0
455,MFSD12,0.0
453,SPSB2,0.0
452,PTGER4,0.0
442,C7orf55,0.0
436,KIF18A,0.0
437,ZNF460,0.0
438,PNPLA6,0.0
439,PEX2,0.0
440,WDR25,0.0
441,ZNF85,0.0
443,BZRAP1,0.0
451,LRP10,0.0
444,SLC25A11,0.0
445,PCED1B,0.0
446,TRPM4,0.0
448,TUBA1C,0.0
449,ZNF611,0.0
450,COPG1,0.0
474,ORC5,0.0
476,BCL2L12,0.0
434,MYBL2,0.0
477,SRRD,0.0
499,CCDC34,0.0
500,FAM73B,0.0
501,GTPBP6,0.0
502,IPO11,0.0
503,L3MBTL1,0.0
504,MAPK6,0.0
505,CPT1B,0.0
506,TYSND1,0.0
507,GOLGA8I,0.0
508,NRAS,0.0
509,SMIM8,0.0
510,HLA-DQB2,0.0
512,MPG,0.0
513,WDR11,0.0
514,METTL7A,0.0
498,POLR2I,0.0
497,PFDN4,0.0
496,SLC25A20,0.0
484,PLCE1,0.0
478,ACADM,0.0
479,CD79B,0.0
480,SPTSSA,0.0
481,TLE4,0.0
482,HNRNPDL,0.0
483,TIRAP,0.0
485,SLC9B2,0.0
495,MLKL,0.0
486,ZNF280D,0.0
487,C1orf86,0.0
488,EP400NL,0.0
489,AURKA,0.0
492,CANX,0.0
493,TRBV7-7,0.0
435,C12orf4,0.0
433,UQCC2,0.0
1357,NUPL1,0.0
383,ICOS,0.0
365,NTAN1,0.0
366,TXNL1,0.0
367,CREBL2,0.0
368,DNASE1L1,0.0
369,ZNF397,0.0
370,C1orf162,0.0
371,MTMR10,0.0
372,NDUFS7,0.0
373,PPIF,0.0
374,KIAA1328,0.0
375,TLR10,0.0
376,ENG,0.0
378,CCR4,0.0
380,MGAT5,0.0
381,UBE2V1,0.0
364,RAB3GAP2,0.0
363,NSRP1,0.0
362,GCDH,0.0
353,GRPEL1,0.0
344,ZCCHC7,0.0
346,TSNARE1,0.0
348,ENOX2,0.0
349,RPGR,0.0
351,NUF2,0.0
352,GCLM,0.0
354,GZMA,0.0
361,SUPV3L1,0.0
355,CDC37,0.0
356,PRKAB1,0.0
357,ZNF142,0.0
358,COA5,0.0
359,CENPB,0.0
360,CENPP,0.0
382,SDHAF1,0.0
384,DRAM1,0.0
432,PDCD4,0.0
385,FH,0.0
412,OTUD7B,0.0
413,ACBD5,0.0
414,SPHK2,0.0
415,GTF2IRD2B,0.0
416,AK9,0.0
417,CEPT1,0.0
418,RNF121,0.0
419,WDR74,0.0
421,STRADB,0.0
423,HSPBAP1,0.0
424,DSN1,0.0
425,PTPN18,0.0
427,CCDC117,0.0
428,TXNDC11,0.0
431,FARP1,0.0
410,TBC1D9,0.0
409,PFKFB2,0.0
408,ECD,0.0
394,DOLK,0.0
386,ZWINT,0.0
387,ST7,0.0
390,RPUSD4,0.0
391,NKIRAS2,0.0
392,LUZP1,0.0
393,NLRP6,0.0
395,ZKSCAN8,0.0
407,GPR35,0.0
398,TWISTNB,0.0
400,RANGAP1,0.0
401,DUOX1,0.0
402,COPB1,0.0
403,NFKB2,0.0
406,GCNT2,0.0
515,RP11-295P9.3,0.0
516,DCK,0.0
517,DMWD,0.0
638,PLAA,0.0
619,MGEA5,0.0
621,HIPK2,0.0
622,COQ7,0.0
623,CD2AP,0.0
624,S100A9,0.0
625,PPDPF,0.0
626,CHEK2,0.0
627,KDM6A,0.0
628,HIST1H4I,0.0
630,CCDC30,0.0
631,MED30,0.0
632,LDLRAD4,0.0
633,CPQ,0.0
634,PCCB,0.0
635,ZNF26,0.0
618,SLK,0.0
617,SPOPL,0.0
616,DTYMK,0.0
607,IL4I1,0.0
601,CRADD,0.0
602,IRS2,0.0
603,AL441883.1,0.0
604,RHNO1,0.0
605,FCGR2A,0.0
606,GBE1,0.0
608,L3MBTL3,0.0
615,ZNF764,0.0
609,BUB1,0.0
610,PPP1R10,0.0
611,LLPH,0.0
612,SREBF1,0.0
613,MOCS2,0.0
614,DDX3Y,0.0
637,TCF25,0.0
640,FAM208B,0.0
518,TMEM230,0.0
641,DCTN6,0.0
660,HIF1AN,0.0
661,CRYBG3,0.0
662,PLAGL2,0.0
664,ANAPC4,0.0
665,RTCB,0.0
666,JARID2,0.0
667,CAPNS1,0.0
669,SCRN1,0.0
670,MTA1,0.0
671,MKNK1,0.0
672,METTL13,0.0
673,IER5,0.0
674,MAST4,0.0
676,VAMP3,0.0
677,YME1L1,0.0
659,MSL3,0.0
658,KIAA0513,0.0
657,NUFIP1,0.0
648,TCTN1,0.0
642,TAF8,0.0
643,AC007956.1,0.0
644,RNF146,0.0
645,RIC8B,0.0
646,SEC14L2,0.0
647,GOLIM4,0.0
649,NCAPG,0.0
656,ZDHHC13,0.0
650,RELL2,0.0
651,POTEF,0.0
652,PKD1,0.0
653,YIPF1,0.0
654,ZMYM2,0.0
655,HNRNPA1,0.0
600,CSNK1G2,0.0
599,FTO,0.0
598,MXD1,0.0
596,RNFT1,0.0
538,BUD13,0.0
539,RBFA,0.0
540,UNK,0.0
541,MAFK,0.0
542,CLEC17A,0.0
543,SCP2,0.0
544,ACTR2,0.0
547,NREP,0.0
548,PABPC3,0.0
549,IGLC2,0.0
551,SCOC,0.0
552,USP48,0.0
553,XBP1,0.0
554,ZNF836,0.0
555,ISCA1,0.0
537,NUDT16L1,0.0
536,SUV39H1,0.0
535,MDH1,0.0
526,SAMD8,0.0
519,ETFA,0.0
520,FAU,0.0
522,TMEM39B,0.0
523,SLC25A35,0.0
524,AMIGO3,0.0
525,ABHD11,0.0
527,EIF2S3L,0.0
534,PDCD6IP,0.0
528,SMAD5,0.0
529,PHACTR1,0.0
530,ESCO1,0.0
531,HSBP1L1,0.0
532,SAP18,0.0
533,ZNF552,0.0
556,HEATR6,0.0
557,DHRS4-AS1,0.0
558,ELOF1,0.0
588,BUD31,0.0
580,POGK,0.0
581,RNF170,0.0
582,HDAC5,0.0
584,LEPRE1,0.0
585,H6PD,0.0
586,N4BP2,0.0
589,PPP6R2,0.0
578,PNKD,0.0
590,RCL1,0.0
591,CDKL3,0.0
592,RRAGA,0.0
593,ICAM1,0.0
594,SPOCK2,0.0
595,MOSPD2,0.0
579,C5orf30,0.0
577,YTHDC2,0.0
559,CCDC93,0.0
568,C16orf62,0.0
560,TRIOBP,0.0
561,ZNF528,0.0
562,GLYCTK,0.0
563,KIDINS220,0.0
564,WDR61,0.0
567,NDUFA5,0.0
569,RBBP4,0.0
576,APH1B,0.0
570,SLC10A3,0.0
571,IL1RN,0.0
572,YBX3,0.0
573,CSPP1,0.0
574,SCAND1,0.0
575,CCDC84,0.0
343,DCTN1,0.0
342,AP4S1,0.0
341,CNOT8,0.0
130,RER1,0.0
112,HYOU1,0.0
113,BNIP2,0.0
114,PPP6C,0.0
115,HSD17B1,0.0
116,SMUG1,0.0
118,SIRT3,0.0
119,UBE2E1,0.0
120,CD40LG,0.0
121,TSC2,0.0
122,TXN2,0.0
123,MED29,0.0
124,CALML4,0.0
126,TRBV6-5,0.0
127,MNT,0.0
128,CSTF2,0.0
111,PHACTR4,0.0
110,UBOX5,0.0
108,LANCL2,0.0
97,IWS1,0.0
89,ODF2,0.0
90,DAP,0.0
92,TRAF4,0.0
94,CASP4,0.0
95,EIF6,0.0
96,C1QC,0.0
98,ACTA2,0.0
107,STK38L,0.0
99,PMM1,0.0
100,CLINT1,0.0
103,MINOS1-NBL1,0.0
104,KIFC1,0.0
105,RGS18,0.0
106,AC120194.1,0.0
129,UBL5,0.0
131,NUP93,0.0
172,CECR1,0.0
132,CFLAR,0.0
152,LAMTOR3,0.0
153,FIBP,0.0
154,IKZF1,0.0
157,ZNF3,0.0
159,GPR34,0.0
160,ATXN7,0.0
161,TYW1,0.0
162,TMEM199,0.0
163,TGFBR1,0.0
164,ZC3H14,0.0
165,TRBV7-3,0.0
166,PRR14L,0.0
167,RAB6C,0.0
168,KIAA1009,0.0
170,TSG101,0.0
151,SLU7,0.0
150,HEXA,0.0
148,RBM47,0.0
139,SLC39A6,0.0
133,ZNF569,0.0
134,MCTS1,0.0
135,TMBIM4,0.0
136,INO80,0.0
137,MOSPD1,0.0
138,CYFIP2,0.0
140,ZNF623,0.0
147,TRMT12,0.0
141,SPAG16,0.0
142,AGFG2,0.0
143,SERINC1,0.0
144,UQCR10,0.0
145,RBM41,0.0
146,TXNDC16,0.0
87,KLHL11,0.0
86,CTDSP2,0.0
85,ZACN,0.0
84,TRIP10,0.0
23,NECAP2,0.0
24,IL8,0.0
25,UCK2,0.0
26,NIPSNAP3A,0.0
27,METTL2A,0.0
28,GALNT3,0.0
29,COMMD7,0.0
30,IFNG,0.0
31,RRNAD1,0.0
32,TIGD1,0.0
33,GRAMD3,0.0
36,RGL4,0.0
37,THAP6,0.0
38,TRIP6,0.0
39,TET3,0.0
22,PRRC1,0.0
20,TMEM110-MUSTN1,0.0
19,NARFL,0.0
8,POLR2M,0.0
2,PRICKLE3,0.0
3,GPI,0.0
4,DPYSL2,0.0
5,HDHD1,0.0
6,TIAF1,0.0
7,LAPTM4A,0.0
10,ARHGAP19-SLIT1,0.0
18,CHCHD6,0.0
11,CAAP1,0.0
12,BOD1L1,0.0
14,ZBTB20,0.0
15,HDAC3,0.0
16,UBXN1,0.0
17,SPIB,0.0
40,POFUT2,0.0
41,TRPT1,0.0
43,IPMK,0.0
72,PUF60,0.0
66,LLGL2,0.0
67,FCHO1,0.0
68,TMEM41B,0.0
69,GPN2,0.0
70,C2CD3,0.0
71,ATF1,0.0
73,GAPVD1,0.0
64,CORO7,0.0
74,TTI2,0.0
75,ENPP4,0.0
76,ERF,0.0
80,ICOSLG,0.0
81,C4orf46,0.0
82,SIDT2,0.0
65,PDE4A,0.0
63,TRMT1,0.0
44,NAV1,0.0
53,MED16,0.0
45,TRAF7,0.0
47,GPALPP1,0.0
48,GOLGA8S,0.0
49,RGS19,0.0
50,NUP98,0.0
51,PWP1,0.0
54,ZNF550,0.0
62,CXCL3,0.0
55,ZBTB45,0.0
56,ZNF284,0.0
57,SMAD7,0.0
58,CHST15,0.0
59,FDPS,0.0
60,ALKBH1,0.0
171,ZNF773,0.0
173,XKR6,0.0
340,HIST1H2BJ,0.0
300,PTPRK,0.0
281,DNAJA3,0.0
282,SUSD3,0.0
283,AKAP8,0.0
284,PHKB,0.0
286,CCDC88B,0.0
287,NDUFB2,0.0
288,C1orf159,0.0
291,TPD52,0.0
292,NCAPD2,0.0
293,CHD2,0.0
294,BRIX1,0.0
295,MTHFD1,0.0
296,SLC17A9,0.0
297,C10orf11,0.0
298,EPN2,0.0
280,CHMP2B,0.0
279,EDEM1,0.0
277,FAM193B,0.0
267,IL1B,0.0
260,C2CD5,0.0
261,RP11-793H13.10,0.0
263,RGS9,0.0
264,LILRA3,0.0
265,KIF21A,0.0
266,NRM,0.0
268,STX8,0.0
276,POLR3C,0.0
269,LIMD2,0.0
270,BCL2,0.0
271,SLX1A,0.0
273,PAQR8,0.0
274,TESK2,0.0
275,FAM217B,0.0
299,TRAPPC13,0.0
301,TCTA,0.0
175,SNX6,0.0
302,CCDC97,0.0
325,PPP1R15A,0.0
326,DDX19B,0.0
327,RAD51,0.0
328,MRI1,0.0
329,HAUS5,0.0
330,ARHGEF12,0.0
331,TLR1,0.0
332,HIST2H2AC,0.0
333,NUAK2,0.0
334,CCNG1,0.0
335,THAP3,0.0
336,USP7,0.0
337,BIN1,0.0
338,ARL14EP,0.0
339,MKL1,0.0
323,CEP164,0.0
322,C17orf89,0.0
321,ERCC6L2,0.0
311,EIF4E,0.0
303,NFAM1,0.0
305,ATAD2,0.0
306,KAT7,0.0
307,VAV2,0.0
308,HAX1,0.0
309,SLC30A9,0.0
312,GPR22,0.0
320,ADAM15,0.0
313,CYP51A1,0.0
314,POLR2H,0.0
315,WDR44,0.0
316,TMUB2,0.0
317,RHOQ,0.0
318,EFTUD1,0.0
259,SLC25A30,0.0
258,KIAA0195,0.0
257,CIT,0.0
256,C16orf45,0.0
195,PRDM1,0.0
196,SAFB,0.0
197,CNTD1,0.0
198,HIF1A,0.0
199,CD93,0.0
200,ZNF280C,0.0
202,OAS3,0.0
203,PREPL,0.0
204,GPR68,0.0
205,DYRK1B,0.0
206,PILRA,0.0
207,ABHD16A,0.0
208,SKIV2L,0.0
210,USP30,0.0
211,FAM228B,0.0
194,IL2RB,0.0
193,ZFY,0.0
192,MYL6B,0.0
182,CCNA2,0.0
176,MLF2,0.0
177,COA1,0.0
178,TGFBR2,0.0
179,ESR1,0.0
180,RSAD2,0.0
181,HHEX,0.0
183,GALNT1,0.0
190,POP4,0.0
184,SLC35C1,0.0
185,MAFB,0.0
186,MAGT1,0.0
187,MAPKAP1,0.0
188,TNFAIP8,0.0
189,RRP8,0.0
212,AL161784.1,0.0
213,PLD2,0.0
214,ZNF341,0.0
246,TRIM39,0.0
240,LRRC23,0.0
241,PIK3CB,0.0
242,GGCX,0.0
243,PHF6,0.0
244,USP34,0.0
245,SPC24,0.0
247,XAB2,0.0
238,TFG,0.0
248,GFER,0.0
249,CENPK,0.0
250,SLC35B3,0.0
251,MED19,0.0
252,PBX2,0.0
253,TMEM167A,0.0
239,PDE5A,0.0
236,PBRM1,0.0
215,SPTY2D1,0.0
223,ZMYM6,0.0
216,TRAV13-1,0.0
217,SUGP1,0.0
218,SIAH1,0.0
220,ANAPC2,0.0
221,ZDHHC2,0.0
222,LYRM7,0.0
224,KLF16,0.0
235,MED21,0.0
226,CD1D,0.0
227,ZNF580,0.0
228,ATP5J2,0.0
229,ZNFX1,0.0
231,ACYP2,0.0
232,GOLGA1,0.0
678,ARHGEF10L,0.0
679,TMEM165,0.0
680,ERP27,0.0
1152,DAPP1,0.0
1133,COX7B,0.0
1134,TP53I13,0.0
1135,CLSTN1,0.0
1136,PNPT1,0.0
1137,ZNF90,0.0
1138,PTMS,0.0
1139,BCL9L,0.0
1142,RAE1,0.0
1143,TUBGCP3,0.0
1144,ANKRD12,0.0
1145,YPEL1,0.0
1147,USP39,0.0
1148,TARBP1,0.0
1149,ACOX3,0.0
1150,SLC35D1,0.0
1132,ZC3H7B,0.0
1131,PVRL2,0.0
1130,FAM84B,0.0
1121,MYEF2,0.0
1115,RB1CC1,0.0
1116,PPP2R5A,0.0
1117,TNFSF8,0.0
1118,NDUFS4,0.0
1119,CLIP4,0.0
1120,ABL1,0.0
1122,GTF3C6,0.0
1129,LMTK2,0.0
1123,RHOA,0.0
1124,MIA3,0.0
1125,SLC44A2,0.0
1126,BLK,0.0
1127,TPGS2,0.0
1128,CHI3L2,0.0
1151,APOBEC3F,0.0
1154,TXNDC9,0.0
1194,CCDC167,0.0
1155,ITGB1BP1,0.0
1174,RABL3,0.0
1175,GPR75-ASB3,0.0
1176,IL13RA1,0.0
1177,ZNF324,0.0
1178,OTUD5,0.0
1179,IER3,0.0
1180,TRBV7-8,0.0
1181,DENND3,0.0
1182,ZNF230,0.0
1183,KIF2A,0.0
1185,CASKIN1,0.0
1187,AZI1,0.0
1189,ESPN,0.0
1190,GIGYF2,0.0
1191,TMEM205,0.0
1173,ARL11,0.0
1172,LACTB2,0.0
1171,TANGO2,0.0
1162,ANKZF1,0.0
1156,NFRKB,0.0
1157,PRC1,0.0
1158,DCAF12,0.0
1159,SLC26A11,0.0
1160,MTX3,0.0
1161,CPVL,0.0
1163,GZMM,0.0
1170,NOL6,0.0
1164,DGCR2,0.0
1165,PRCC,0.0
1166,ALDH3B1,0.0
1167,METTL10,0.0
1168,SARM1,0.0
1169,TAB2,0.0
1114,NUDT4,0.0
1113,EXOSC3,0.0
1112,LRRC47,0.0
1110,FADS2,0.0
1050,SMC6,0.0
1051,CEMP1,0.0
1052,TMED1,0.0
1053,BTLA,0.0
1054,ANKLE2,0.0
1055,GRAMD1B,0.0
1056,THTPA,0.0
1057,GPR84,0.0
1058,PLXNC1,0.0
1059,ALDOC,0.0
1060,TMEM126B,0.0
1062,MAP3K4,0.0
1063,TBCD,0.0
1064,ZC3H13,0.0
1065,MTMR14,0.0
1049,ARMCX5,0.0
1048,FAM200A,0.0
1047,NOP2,0.0
1032,PARP11,0.0
1026,TRIM33,0.0
1027,MYOF,0.0
1028,TMUB1,0.0
1029,ULK2,0.0
1030,MAN2C1,0.0
1031,DOCK4,0.0
1033,FXR1,0.0
1045,ING1,0.0
1038,ORC6,0.0
1039,GNB5,0.0
1041,ZNF195,0.0
1042,KIFC3,0.0
1043,LIN52,0.0
1044,KAT8,0.0
